,File_name,class,Age_Factor
1796,TESS Toronto emotional speech set data/YAF_disgust/YAF_yearn_disgust.wav,1,old
1797,TESS Toronto emotional speech set data/YAF_disgust/YAF_yes_disgust.wav,1,old
1798,TESS Toronto emotional speech set data/YAF_disgust/YAF_young_disgust.wav,1,old
1799,TESS Toronto emotional speech set data/YAF_disgust/YAF_youth_disgust.wav,1,old
1800,TESS Toronto emotional speech set data/YAF_fear/YAF_back_fear.wav,2,old
1801,TESS Toronto emotional speech set data/YAF_fear/YAF_bar_fear.wav,2,old
1802,TESS Toronto emotional speech set data/YAF_fear/YAF_base_fear.wav,2,old
1803,TESS Toronto emotional speech set data/YAF_fear/YAF_bath_fear.wav,2,old
1804,TESS Toronto emotional speech set data/YAF_fear/YAF_bean_fear.wav,2,old
1805,TESS Toronto emotional speech set data/YAF_fear/YAF_beg_fear.wav,2,old
1806,TESS Toronto emotional speech set data/YAF_fear/YAF_bite_fear.wav,2,old
1807,TESS Toronto emotional speech set data/YAF_fear/YAF_boat_fear.wav,2,old
1808,TESS Toronto emotional speech set data/YAF_fear/YAF_bone_fear.wav,2,old
1809,TESS Toronto emotional speech set data/YAF_fear/YAF_book_fear.wav,2,old
1810,TESS Toronto emotional speech set data/YAF_fear/YAF_bought_fear.wav,2,old
1811,TESS Toronto emotional speech set data/YAF_fear/YAF_burn_fear.wav,2,old
1812,TESS Toronto emotional speech set data/YAF_fear/YAF_cab_fear.wav,2,old
1813,TESS Toronto emotional speech set data/YAF_fear/YAF_calm_fear.wav,2,old
1814,TESS Toronto emotional speech set data/YAF_fear/YAF_came_fear.wav,2,old
1815,TESS Toronto emotional speech set data/YAF_fear/YAF_cause_fear.wav,2,old
1816,TESS Toronto emotional speech set data/YAF_fear/YAF_chain_fear.wav,2,old
1817,TESS Toronto emotional speech set data/YAF_fear/YAF_chair_fear.wav,2,old
1818,TESS Toronto emotional speech set data/YAF_fear/YAF_chalk_fear.wav,2,old
1819,TESS Toronto emotional speech set data/YAF_fear/YAF_chat_fear.wav,2,old
1820,TESS Toronto emotional speech set data/YAF_fear/YAF_check_fear.wav,2,old
1821,TESS Toronto emotional speech set data/YAF_fear/YAF_cheek_fear.wav,2,old
1822,TESS Toronto emotional speech set data/YAF_fear/YAF_chief_fear.wav,2,old
1823,TESS Toronto emotional speech set data/YAF_fear/YAF_choice_fear.wav,2,old
1824,TESS Toronto emotional speech set data/YAF_fear/YAF_cool_fear.wav,2,old
1825,TESS Toronto emotional speech set data/YAF_fear/YAF_dab_fear.wav,2,old
1826,TESS Toronto emotional speech set data/YAF_fear/YAF_date_fear.wav,2,old
1827,TESS Toronto emotional speech set data/YAF_fear/YAF_dead_fear.wav,2,old
1828,TESS Toronto emotional speech set data/YAF_fear/YAF_death_fear.wav,2,old
1829,TESS Toronto emotional speech set data/YAF_fear/YAF_deep_fear.wav,2,old
1830,TESS Toronto emotional speech set data/YAF_fear/YAF_dime_fear.wav,2,old
1831,TESS Toronto emotional speech set data/YAF_fear/YAF_dip_fear.wav,2,old
1832,TESS Toronto emotional speech set data/YAF_fear/YAF_ditch_fear.wav,2,old
1833,TESS Toronto emotional speech set data/YAF_fear/YAF_dodge_fear.wav,2,old
1834,TESS Toronto emotional speech set data/YAF_fear/YAF_dog_fear.wav,2,old
1835,TESS Toronto emotional speech set data/YAF_fear/YAF_doll_fear.wav,2,old
1836,TESS Toronto emotional speech set data/YAF_fear/YAF_door_fear.wav,2,old
1837,TESS Toronto emotional speech set data/YAF_fear/YAF_fail_fear.wav,2,old
1838,TESS Toronto emotional speech set data/YAF_fear/YAF_fall_fear.wav,2,old
1839,TESS Toronto emotional speech set data/YAF_fear/YAF_far_fear.wav,2,old
1840,TESS Toronto emotional speech set data/YAF_fear/YAF_fat_fear.wav,2,old
1841,TESS Toronto emotional speech set data/YAF_fear/YAF_fit_fear.wav,2,old
1842,TESS Toronto emotional speech set data/YAF_fear/YAF_five_fear.wav,2,old
1843,TESS Toronto emotional speech set data/YAF_fear/YAF_food_fear.wav,2,old
1844,TESS Toronto emotional speech set data/YAF_fear/YAF_gap_fear.wav,2,old
1845,TESS Toronto emotional speech set data/YAF_fear/YAF_gas_fear.wav,2,old
1846,TESS Toronto emotional speech set data/YAF_fear/YAF_gaze_fear.wav,2,old
1847,TESS Toronto emotional speech set data/YAF_fear/YAF_germ_fear.wav,2,old
1848,TESS Toronto emotional speech set data/YAF_fear/YAF_get_fear.wav,2,old
1849,TESS Toronto emotional speech set data/YAF_fear/YAF_gin_fear.wav,2,old
1850,TESS Toronto emotional speech set data/YAF_fear/YAF_goal_fear.wav,2,old
1851,TESS Toronto emotional speech set data/YAF_fear/YAF_good_fear.wav,2,old
1852,TESS Toronto emotional speech set data/YAF_fear/YAF_goose_fear.wav,2,old
1853,TESS Toronto emotional speech set data/YAF_fear/YAF_gun_fear.wav,2,old
1854,TESS Toronto emotional speech set data/YAF_fear/YAF_half_fear.wav,2,old
1855,TESS Toronto emotional speech set data/YAF_fear/YAF_hall_fear.wav,2,old
1856,TESS Toronto emotional speech set data/YAF_fear/YAF_hash_fear.wav,2,old
1857,TESS Toronto emotional speech set data/YAF_fear/YAF_hate_fear.wav,2,old
1858,TESS Toronto emotional speech set data/YAF_fear/YAF_have_fear.wav,2,old
1859,TESS Toronto emotional speech set data/YAF_fear/YAF_haze_fear.wav,2,old
1860,TESS Toronto emotional speech set data/YAF_fear/YAF_hire_fear.wav,2,old
1861,TESS Toronto emotional speech set data/YAF_fear/YAF_hit_fear.wav,2,old
1862,TESS Toronto emotional speech set data/YAF_fear/YAF_hole_fear.wav,2,old
1863,TESS Toronto emotional speech set data/YAF_fear/YAF_home_fear.wav,2,old
1864,TESS Toronto emotional speech set data/YAF_fear/YAF_hurl_fear.wav,2,old
1865,TESS Toronto emotional speech set data/YAF_fear/YAF_hush_fear.wav,2,old
1866,TESS Toronto emotional speech set data/YAF_fear/YAF_jail_fear.wav,2,old
1867,TESS Toronto emotional speech set data/YAF_fear/YAF_jar_fear.wav,2,old
1868,TESS Toronto emotional speech set data/YAF_fear/YAF_join_fear.wav,2,old
1869,TESS Toronto emotional speech set data/YAF_fear/YAF_judge_fear.wav,2,old
1870,TESS Toronto emotional speech set data/YAF_fear/YAF_jug_fear.wav,2,old
1871,TESS Toronto emotional speech set data/YAF_fear/YAF_juice_fear.wav,2,old
1872,TESS Toronto emotional speech set data/YAF_fear/YAF_keen_fear.wav,2,old
1873,TESS Toronto emotional speech set data/YAF_fear/YAF_keep_fear.wav,2,old
1874,TESS Toronto emotional speech set data/YAF_fear/YAF_keg_fear.wav,2,old
1875,TESS Toronto emotional speech set data/YAF_fear/YAF_kick_fear.wav,2,old
1876,TESS Toronto emotional speech set data/YAF_fear/YAF_kill_fear.wav,2,old
1877,TESS Toronto emotional speech set data/YAF_fear/YAF_king_fear.wav,2,old
1878,TESS Toronto emotional speech set data/YAF_fear/YAF_kite_fear.wav,2,old
1879,TESS Toronto emotional speech set data/YAF_fear/YAF_knock_fear.wav,2,old
1880,TESS Toronto emotional speech set data/YAF_fear/YAF_late_fear.wav,2,old
1881,TESS Toronto emotional speech set data/YAF_fear/YAF_laud_fear.wav,2,old
1882,TESS Toronto emotional speech set data/YAF_fear/YAF_lean_fear.wav,2,old
1883,TESS Toronto emotional speech set data/YAF_fear/YAF_learn_fear.wav,2,old
1884,TESS Toronto emotional speech set data/YAF_fear/YAF_lease_fear.wav,2,old
1885,TESS Toronto emotional speech set data/YAF_fear/YAF_lid_fear.wav,2,old
1886,TESS Toronto emotional speech set data/YAF_fear/YAF_life_fear.wav,2,old
1887,TESS Toronto emotional speech set data/YAF_fear/YAF_limb_fear.wav,2,old
1888,TESS Toronto emotional speech set data/YAF_fear/YAF_live_fear.wav,2,old
1889,TESS Toronto emotional speech set data/YAF_fear/YAF_loaf_fear.wav,2,old
1890,TESS Toronto emotional speech set data/YAF_fear/YAF_long_fear.wav,2,old
1891,TESS Toronto emotional speech set data/YAF_fear/YAF_lore_fear.wav,2,old
1892,TESS Toronto emotional speech set data/YAF_fear/YAF_lose_fear.wav,2,old
1893,TESS Toronto emotional speech set data/YAF_fear/YAF_lot_fear.wav,2,old
1894,TESS Toronto emotional speech set data/YAF_fear/YAF_love_fear.wav,2,old
1895,TESS Toronto emotional speech set data/YAF_fear/YAF_luck_fear.wav,2,old
1896,TESS Toronto emotional speech set data/YAF_fear/YAF_make_fear.wav,2,old
1897,TESS Toronto emotional speech set data/YAF_fear/YAF_match_fear.wav,2,old
1898,TESS Toronto emotional speech set data/YAF_fear/YAF_merge_fear.wav,2,old
1899,TESS Toronto emotional speech set data/YAF_fear/YAF_mess_fear.wav,2,old
1900,TESS Toronto emotional speech set data/YAF_fear/YAF_met_fear.wav,2,old
1901,TESS Toronto emotional speech set data/YAF_fear/YAF_mill_fear.wav,2,old
1902,TESS Toronto emotional speech set data/YAF_fear/YAF_mob_fear.wav,2,old
1903,TESS Toronto emotional speech set data/YAF_fear/YAF_mode_fear.wav,2,old
1904,TESS Toronto emotional speech set data/YAF_fear/YAF_mood_fear.wav,2,old
1905,TESS Toronto emotional speech set data/YAF_fear/YAF_moon_fear.wav,2,old
1906,TESS Toronto emotional speech set data/YAF_fear/YAF_mop_fear.wav,2,old
1907,TESS Toronto emotional speech set data/YAF_fear/YAF_mouse_fear.wav,2,old
1908,TESS Toronto emotional speech set data/YAF_fear/YAF_nag_fear.wav,2,old
1909,TESS Toronto emotional speech set data/YAF_fear/YAF_name_fear.wav,2,old
1910,TESS Toronto emotional speech set data/YAF_fear/YAF_near_fear.wav,2,old
1911,TESS Toronto emotional speech set data/YAF_fear/YAF_neat_fear.wav,2,old
1912,TESS Toronto emotional speech set data/YAF_fear/YAF_nice_fear.wav,2,old
1913,TESS Toronto emotional speech set data/YAF_fear/YAF_note_fear.wav,2,old
1914,TESS Toronto emotional speech set data/YAF_fear/YAF_numb_fear.wav,2,old
1915,TESS Toronto emotional speech set data/YAF_fear/YAF_pad_fear.wav,2,old
1916,TESS Toronto emotional speech set data/YAF_fear/YAF_page_fear.wav,2,old
1917,TESS Toronto emotional speech set data/YAF_fear/YAF_pain_fear.wav,2,old
1918,TESS Toronto emotional speech set data/YAF_fear/YAF_pass_fear.wav,2,old
1919,TESS Toronto emotional speech set data/YAF_fear/YAF_pearl_fear.wav,2,old
1920,TESS Toronto emotional speech set data/YAF_fear/YAF_peg_fear.wav,2,old
1921,TESS Toronto emotional speech set data/YAF_fear/YAF_perch_fear.wav,2,old
1922,TESS Toronto emotional speech set data/YAF_fear/YAF_phone_fear.wav,2,old
1923,TESS Toronto emotional speech set data/YAF_fear/YAF_pick_fear.wav,2,old
1924,TESS Toronto emotional speech set data/YAF_fear/YAF_pike_fear.wav,2,old
1925,TESS Toronto emotional speech set data/YAF_fear/YAF_pole_fear.wav,2,old
1926,TESS Toronto emotional speech set data/YAF_fear/YAF_pool_fear.wav,2,old
1927,TESS Toronto emotional speech set data/YAF_fear/YAF_puff_fear.wav,2,old
1928,TESS Toronto emotional speech set data/YAF_fear/YAF_rag_fear.wav,2,old
1929,TESS Toronto emotional speech set data/YAF_fear/YAF_raid_fear.wav,2,old
1930,TESS Toronto emotional speech set data/YAF_fear/YAF_rain_fear.wav,2,old
1931,TESS Toronto emotional speech set data/YAF_fear/YAF_raise_fear.wav,2,old
1932,TESS Toronto emotional speech set data/YAF_fear/YAF_rat_fear.wav,2,old
1933,TESS Toronto emotional speech set data/YAF_fear/YAF_reach_fear.wav,2,old
1934,TESS Toronto emotional speech set data/YAF_fear/YAF_read_fear.wav,2,old
1935,TESS Toronto emotional speech set data/YAF_fear/YAF_red_fear.wav,2,old
1936,TESS Toronto emotional speech set data/YAF_fear/YAF_ring_fear.wav,2,old
1937,TESS Toronto emotional speech set data/YAF_fear/YAF_ripe_fear.wav,2,old
1938,TESS Toronto emotional speech set data/YAF_fear/YAF_road_fear.wav,2,old
1939,TESS Toronto emotional speech set data/YAF_fear/YAF_room_fear.wav,2,old
1940,TESS Toronto emotional speech set data/YAF_fear/YAF_rose_fear.wav,2,old
1941,TESS Toronto emotional speech set data/YAF_fear/YAF_rot_fear.wav,2,old
1942,TESS Toronto emotional speech set data/YAF_fear/YAF_rough_fear.wav,2,old
1943,TESS Toronto emotional speech set data/YAF_fear/YAF_rush_fear.wav,2,old
1944,TESS Toronto emotional speech set data/YAF_fear/YAF_said_fear.wav,2,old
1945,TESS Toronto emotional speech set data/YAF_fear/YAF_sail_fear.wav,2,old
1946,TESS Toronto emotional speech set data/YAF_fear/YAF_search_fear.wav,2,old
1947,TESS Toronto emotional speech set data/YAF_fear/YAF_seize_fear.wav,2,old
1948,TESS Toronto emotional speech set data/YAF_fear/YAF_sell_fear.wav,2,old
1949,TESS Toronto emotional speech set data/YAF_fear/YAF_shack_fear.wav,2,old
1950,TESS Toronto emotional speech set data/YAF_fear/YAF_shall_fear.wav,2,old
1951,TESS Toronto emotional speech set data/YAF_fear/YAF_shawl_fear.wav,2,old
1952,TESS Toronto emotional speech set data/YAF_fear/YAF_sheep_fear.wav,2,old
1953,TESS Toronto emotional speech set data/YAF_fear/YAF_shirt_fear.wav,2,old
1954,TESS Toronto emotional speech set data/YAF_fear/YAF_should_fear.wav,2,old
1955,TESS Toronto emotional speech set data/YAF_fear/YAF_shout_fear.wav,2,old
1956,TESS Toronto emotional speech set data/YAF_fear/YAF_size_fear.wav,2,old
1957,TESS Toronto emotional speech set data/YAF_fear/YAF_soap_fear.wav,2,old
1958,TESS Toronto emotional speech set data/YAF_fear/YAF_soup_fear.wav,2,old
1959,TESS Toronto emotional speech set data/YAF_fear/YAF_sour_fear.wav,2,old
1960,TESS Toronto emotional speech set data/YAF_fear/YAF_south_fear.wav,2,old
1961,TESS Toronto emotional speech set data/YAF_fear/YAF_sub_fear.wav,2,old
1962,TESS Toronto emotional speech set data/YAF_fear/YAF_such_fear.wav,2,old
1963,TESS Toronto emotional speech set data/YAF_fear/YAF_sure_fear.wav,2,old
1964,TESS Toronto emotional speech set data/YAF_fear/YAF_take_fear.wav,2,old
1965,TESS Toronto emotional speech set data/YAF_fear/YAF_talk_fear.wav,2,old
1966,TESS Toronto emotional speech set data/YAF_fear/YAF_tape_fear.wav,2,old
1967,TESS Toronto emotional speech set data/YAF_fear/YAF_team_fear.wav,2,old
1968,TESS Toronto emotional speech set data/YAF_fear/YAF_tell_fear.wav,2,old
1969,TESS Toronto emotional speech set data/YAF_fear/YAF_thin_fear.wav,2,old
1970,TESS Toronto emotional speech set data/YAF_fear/YAF_third_fear.wav,2,old
1971,TESS Toronto emotional speech set data/YAF_fear/YAF_thought_fear.wav,2,old
1972,TESS Toronto emotional speech set data/YAF_fear/YAF_thumb_fear.wav,2,old
1973,TESS Toronto emotional speech set data/YAF_fear/YAF_time_fear.wav,2,old
1974,TESS Toronto emotional speech set data/YAF_fear/YAF_tip_fear.wav,2,old
1975,TESS Toronto emotional speech set data/YAF_fear/YAF_tire_fear.wav,2,old
1976,TESS Toronto emotional speech set data/YAF_fear/YAF_ton_fear.wav,2,old
1977,TESS Toronto emotional speech set data/YAF_fear/YAF_tool_fear.wav,2,old
1978,TESS Toronto emotional speech set data/YAF_fear/YAF_tough_fear.wav,2,old
1979,TESS Toronto emotional speech set data/YAF_fear/YAF_turn_fear.wav,2,old
1980,TESS Toronto emotional speech set data/YAF_fear/YAF_vine_fear.wav,2,old
1981,TESS Toronto emotional speech set data/YAF_fear/YAF_voice_fear.wav,2,old
1982,TESS Toronto emotional speech set data/YAF_fear/YAF_void_fear.wav,2,old
1983,TESS Toronto emotional speech set data/YAF_fear/YAF_vote_fear.wav,2,old
1984,TESS Toronto emotional speech set data/YAF_fear/YAF_wag_fear.wav,2,old
1985,TESS Toronto emotional speech set data/YAF_fear/YAF_walk_fear.wav,2,old
1986,TESS Toronto emotional speech set data/YAF_fear/YAF_wash_fear.wav,2,old
1987,TESS Toronto emotional speech set data/YAF_fear/YAF_week_fear.wav,2,old
1988,TESS Toronto emotional speech set data/YAF_fear/YAF_wheat_fear.wav,2,old
1989,TESS Toronto emotional speech set data/YAF_fear/YAF_when_fear.wav,2,old
1990,TESS Toronto emotional speech set data/YAF_fear/YAF_which_fear.wav,2,old
1991,TESS Toronto emotional speech set data/YAF_fear/YAF_whip_fear.wav,2,old
1992,TESS Toronto emotional speech set data/YAF_fear/YAF_white_fear.wav,2,old
1993,TESS Toronto emotional speech set data/YAF_fear/YAF_wife_fear.wav,2,old
1994,TESS Toronto emotional speech set data/YAF_fear/YAF_wire_fear.wav,2,old
1995,TESS Toronto emotional speech set data/YAF_fear/YAF_witch_fear.wav,2,old
1996,TESS Toronto emotional speech set data/YAF_fear/YAF_yearn_fear.wav,2,old
1997,TESS Toronto emotional speech set data/YAF_fear/YAF_yes_fear.wav,2,old
1998,TESS Toronto emotional speech set data/YAF_fear/YAF_young_fear.wav,2,old
1999,TESS Toronto emotional speech set data/YAF_fear/YAF_youth_fear.wav,2,old
2000,TESS Toronto emotional speech set data/YAF_happy/YAF_back_happy.wav,3,old
2001,TESS Toronto emotional speech set data/YAF_happy/YAF_bar_happy.wav,3,old
2002,TESS Toronto emotional speech set data/YAF_happy/YAF_base_happy.wav,3,old
2003,TESS Toronto emotional speech set data/YAF_happy/YAF_bath_happy.wav,3,old
2004,TESS Toronto emotional speech set data/YAF_happy/YAF_bean_happy.wav,3,old
2005,TESS Toronto emotional speech set data/YAF_happy/YAF_beg_happy.wav,3,old
2006,TESS Toronto emotional speech set data/YAF_happy/YAF_bite_happy.wav,3,old
2007,TESS Toronto emotional speech set data/YAF_happy/YAF_boat_happy.wav,3,old
2008,TESS Toronto emotional speech set data/YAF_happy/YAF_bone_happy.wav,3,old
2009,TESS Toronto emotional speech set data/YAF_happy/YAF_book_happy.wav,3,old
2010,TESS Toronto emotional speech set data/YAF_happy/YAF_bought_happy.wav,3,old
2011,TESS Toronto emotional speech set data/YAF_happy/YAF_burn_happy.wav,3,old
2012,TESS Toronto emotional speech set data/YAF_happy/YAF_cab_happy.wav,3,old
2013,TESS Toronto emotional speech set data/YAF_happy/YAF_calm_happy.wav,3,old
2014,TESS Toronto emotional speech set data/YAF_happy/YAF_came_happy.wav,3,old
2015,TESS Toronto emotional speech set data/YAF_happy/YAF_cause_happy.wav,3,old
2016,TESS Toronto emotional speech set data/YAF_happy/YAF_chain_happy.wav,3,old
2017,TESS Toronto emotional speech set data/YAF_happy/YAF_chair_happy.wav,3,old
2018,TESS Toronto emotional speech set data/YAF_happy/YAF_chalk_happy.wav,3,old
2019,TESS Toronto emotional speech set data/YAF_happy/YAF_chat_happy.wav,3,old
2020,TESS Toronto emotional speech set data/YAF_happy/YAF_check_happy.wav,3,old
2021,TESS Toronto emotional speech set data/YAF_happy/YAF_cheek_happy.wav,3,old
2022,TESS Toronto emotional speech set data/YAF_happy/YAF_chief_happy.wav,3,old
2023,TESS Toronto emotional speech set data/YAF_happy/YAF_choice_happy.wav,3,old
2024,TESS Toronto emotional speech set data/YAF_happy/YAF_cool_happy.wav,3,old
2025,TESS Toronto emotional speech set data/YAF_happy/YAF_dab_happy.wav,3,old
2026,TESS Toronto emotional speech set data/YAF_happy/YAF_date_happy.wav,3,old
2027,TESS Toronto emotional speech set data/YAF_happy/YAF_dead_happy.wav,3,old
2028,TESS Toronto emotional speech set data/YAF_happy/YAF_death_happy.wav,3,old
2029,TESS Toronto emotional speech set data/YAF_happy/YAF_deep_happy.wav,3,old
2030,TESS Toronto emotional speech set data/YAF_happy/YAF_dime_happy.wav,3,old
2031,TESS Toronto emotional speech set data/YAF_happy/YAF_dip_happy.wav,3,old
2032,TESS Toronto emotional speech set data/YAF_happy/YAF_ditch_happy.wav,3,old
2033,TESS Toronto emotional speech set data/YAF_happy/YAF_dodge_happy.wav,3,old
2034,TESS Toronto emotional speech set data/YAF_happy/YAF_dog_happy.wav,3,old
2035,TESS Toronto emotional speech set data/YAF_happy/YAF_doll_happy.wav,3,old
